호선,역명,역코드,상하행,방면,탑승구,근접이동시설,승강기_일련번호,탑승구_층,방면_탑승구,승강장유형
5,오금,P552,상행,방이,4-4,엘리베이터,0011-361,B2,방이 방면4-4,상대식
5,오금,P552,하행,개롱,5-1,엘리베이터,0011-362,B2,개롱 방면5-1,상대식
5,오금,P552,상행,방이,8-4,엘리베이터,0078-506,B2,환승통로(방이 방면8-4),상대식
5,오금,P552,하행,개롱,1-1,엘리베이터,0078-507,B2,환승통로(개롱 방면1-1),상대식
5,오금,P552,상행,방이,8-2,에스컬레이터,1805-670,B2,환승통로(방이 방면8-2),상대식
5,오금,P552,하행,개롱,1-3,에스컬레이터,1805-671,B2,환승통로(개롱 방면1-3),상대식
5,오금,P552,하행,개롱,1-3,에스컬레이터,1805-672,B2,환승통로(개롱 방면1-3),상대식
5,오금,P552,상행,방이,8-2,에스컬레이터,1805-669,B2,환승통로(방이 방면8-2),상대식
5,오금,P552,상행,방이,4-1,계단,,,,상대식
5,오금,P552,상행,방이,5-4,계단,,,,상대식
5,오금,P552,상행,방이,8-2,계단,,,,상대식
5,오금,P552,하행,개롱,1-3,계단,,,,상대식
5,오금,P552,하행,개롱,4-1,계단,,,,상대식
5,오금,P552,하행,개롱,5-4,계단,,,,상대식
5,개롱,P553,상행,오금,5-1,엘리베이터,0065-940,B2,오금 방면5-1,상대식
5,개롱,P553,하행,거여,4-4,엘리베이터,0065-910,B2,거여 방면4-4,상대식
5,개롱,P553,상행,오금,4-1,계단,,,,상대식
5,개롱,P553,상행,오금,5-4,계단,,,,상대식
5,개롱,P553,하행,거여,4-1,계단,,,,상대식
5,개롱,P553,하행,거여,5-4,계단,,,,상대식
5,거여,P554,상행,개롱,6-2,엘리베이터,0089-595,B2,개롱 방면6-2,상대식
5,거여,P554,하행,마천,3-2,엘리베이터,0011-364,B2,마천 방면3-2,상대식
5,거여,P554,상행,개롱,4-1,계단,,,,상대식
5,거여,P554,상행,개롱,5-4,계단,,,,상대식
5,거여,P554,하행,마천,4-1,계단,,,,상대식
5,거여,P554,하행,마천,5-4,계단,,,,상대식
5,마천,P555,하행,마천,5-2,엘리베이터,0009-741,B3,마천 방면5-2,상대식
5,마천,P555,상행,거여,3-1,에스컬레이터,1801-971,B3,거여 방면3-1,상대식
5,마천,P555,상행,거여,3-1,에스컬레이터,1801-972,B3,거여 방면3-1,상대식
5,마천,P555,하행,마천,6-4,에스컬레이터,1801-973,B3,마천 방면6-4,상대식
5,마천,P555,하행,마천,6-4,에스컬레이터,1801-974,B3,마천 방면6-4,상대식
5,마천,P555,상행,거여,5-4,계단,,,,상대식
5,마천,P555,하행,마천,4-1,계단,,,,상대식
5,마천,P555,상행,거여,4-3,엘리베이터,0155-881,B3,거여 방면4-3,상대식
5,강일,554,상행,상일동,2-3,에스컬레이터,1811-741,B3,상일동 방면2-3,상대식
5,강일,554,상행,상일동,2-3,에스컬레이터,1811-742,B3,상일동 방면2-3,상대식
5,강일,554,하행,미사,7-2,에스컬레이터,1811-743,B3,미사 방면7-2,상대식
5,강일,554,하행,미사,7-2,에스컬레이터,1811-744,B3,미사 방면7-2,상대식
5,강일,554,상행,상일동,7-2,에스컬레이터,1811-745,B3,상일동 방면7-2,상대식
5,강일,554,상행,상일동,7-2,에스컬레이터,1811-746,B3,상일동 방면7-2,상대식
5,강일,554,하행,미사,2-3,에스컬레이터,1811-747,B3,미사 방면2-3,상대식
5,강일,554,하행,미사,2-3,에스컬레이터,1811-748,B3,미사 방면2-3,상대식
5,강일,554,상행,상일동,1-2,엘리베이터,0140-721,B3,상일동 방면1-2,상대식
5,강일,554,하행,미사,8-3,엘리베이터,0140-722,B3,미사 방면8-3,상대식
5,강일,554,상행,상일동,8-3,엘리베이터,0140-723,B3,상일동 방면8-3,상대식
5,강일,554,하행,미사,1-2,엘리베이터,0140-724,B3,미사 방면1-2,상대식
5,미사,555,상행,강일,5-1,엘리베이터,2231-268,B2,강일 방면5-1,상대식
5,미사,555,하행,하남풍산,5-1,엘리베이터,2231-269,B2,하남풍산 방면5-1,상대식
5,미사,555,상행,강일,3-4,에스컬레이터,3813-238,B2,강일 방면3-4,상대식
5,미사,555,하행,하남풍산,6-1,에스컬레이터,3813-237,B2,하남풍산 방면6-1,상대식
5,미사,555,상행,강일,6-1,에스컬레이터,3813-242,B2,강일 방면6-1,상대식
5,미사,555,상행,강일,6-1,에스컬레이터,3813-241,B2,강일 방면6-1,상대식
5,미사,555,하행,하남풍산,3-4,에스컬레이터,3813-240,B2,하남풍산 방면3-4,상대식
5,미사,555,하행,하남풍산,3-4,에스컬레이터,3813-239,B2,하남풍산 방면3-4,상대식
5,하남풍산,556,상행,미사,4-4,엘리베이터,2229-180,B2,미사 방면4-4,상대식
5,하남풍산,556,하행,하남시청,5-1,엘리베이터,2229-179,B2,하남시청 방면5-1,상대식
5,하남풍산,556,상행,미사,3-3,에스컬레이터,3813-248,B2,미사 방면3-3,상대식
5,하남풍산,556,상행,미사,3-3,에스컬레이터,3813-249,B2,미사 방면3-3,상대식
5,하남풍산,556,하행,하남시청,6-2,에스컬레이터,3813-254,B2,하남시청 방면6-2,상대식
5,하남풍산,556,하행,하남시청,6-2,에스컬레이터,3813-255,B2,하남시청 방면6-2,상대식
5,하남풍산,556,상행,미사,6-1,에스컬레이터,3813-250,B2,미사 방면6-1,상대식
5,하남풍산,556,상행,미사,6-1,에스컬레이터,3813-251,B2,미사 방면6-1,상대식
5,하남풍산,556,하행,하남시청,3-4,에스컬레이터,3813-252,B2,하남시청 방면3-4,상대식
5,하남풍산,556,하행,하남시청,3-4,에스컬레이터,3813-253,B2,하남시청 방면3-4,상대식
5,하남시청,557,상행,하남풍산,5-1,엘리베이터,2234-916,B2,하남풍산 방면5-1,상대식
5,하남시청,557,하행,하남검단산,5-1,엘리베이터,2234-917,B2,하남검단산 방면5-1,상대식
5,하남시청,557,상행,하남풍산,3-3,에스컬레이터,3811-949,B2,하남풍산 방면3-3,상대식
5,하남시청,557,상행,하남풍산,3-3,에스컬레이터,3811-950,B2,하남풍산 방면3-3,상대식
5,하남시청,557,하행,하남검단산,6-2,에스컬레이터,3811-951,B2,하남검단산 방면6-2,상대식
5,하남시청,557,하행,하남검단산,6-2,에스컬레이터,3811-952,B2,하남검단산 방면6-2,상대식
5,하남시청,557,상행,하남풍산,6-2,에스컬레이터,3811-955,B2,하남풍산 방면6-2,상대식
5,하남시청,557,상행,하남풍산,6-2,에스컬레이터,3811-956,B2,하남풍산 방면6-2,상대식
5,하남시청,557,하행,하남검단산,3-3,에스컬레이터,3811-953,B2,하남검단산 방면3-3,상대식
5,하남시청,557,하행,하남검단산,3-3,에스컬레이터,3811-954,B2,하남검단산 방면3-3,상대식
5,하남검단산,558,상행,하남시청,6-2,에스컬레이터,3811-864,B3,하남시청 방면6-2,상대식
5,하남검단산,558,하행,하남검단산,3-3,에스컬레이터,3811-865,B3,하남검단산 방면3-3,상대식
5,하남검단산,558,하행,하남검단산,3-3,에스컬레이터,3811-866,B3,하남검단산 방면3-3,상대식
5,하남검단산,558,상행,하남시청,4-3,엘리베이터,2231-985,B3,하남시청 방면4-3,상대식
5,하남검단산,558,하행,하남검단산,5-3,엘리베이터,2231-986,B3,하남검단산 방면5-3,상대식
5,하남검단산,558,상행,하남시청,2-4,에스컬레이터,3811-859,B3,하남시청 방면2-4,상대식
5,하남검단산,558,상행,하남시청,2-4,에스컬레이터,3811-860,B3,하남시청 방면2-4,상대식
5,하남검단산,558,하행,하남검단산,7-1,에스컬레이터,3811-861,B3,하남검단산 방면7-1,상대식
5,하남검단산,558,하행,하남검단산,7-1,에스컬레이터,3811-862,B3,하남검단산 방면7-1,상대식
5,하남검단산,558,상행,하남시청,6-2,에스컬레이터,3811-863,B3,하남시청 방면6-2,상대식
6,응암,610,하행,역촌,5-2,엘리베이터,0040-053,B3,"역촌 방면5-2, 새절 방면4-2",섬식
6,응암,610,하행,새절,4-2,엘리베이터,0040-053,B3,"역촌 방면5-2, 새절 방면4-2",섬식
6,응암,610,상행,,4-2,계단,,,,섬식
6,응암,610,상행,,6-2,계단,,,,섬식
6,응암,610,하행,새절,5-3,계단,,,,섬식
6,응암,610,하행,새절,3-3,계단,,,,섬식
6,역촌,611,하행,불광,4-2,엘리베이터,0104-827,B4,불광 방면4-2,상대식
6,역촌,611,하행,불광,4-1,에스컬레이터,1800-574,B4,불광 방면4-1,상대식
6,역촌,611,하행,불광,4-1,에스컬레이터,1800-575,B4,불광 방면4-1,상대식
6,역촌,611,하행,불광,4-1,계단,,,,상대식
6,불광,612,하행,독바위,5-2,엘리베이터,0039-061,B4,독바위 방면5-2,상대식
6,불광,612,하행,독바위,4-1,엘리베이터,0039-062,B4,독바위 방면4-1,상대식
6,불광,612,하행,독바위,7-2,에스컬레이터,1800-983,B4,독바위 방면7-2,상대식
6,불광,612,하행,독바위,7-2,에스컬레이터,1800-984,B4,독바위 방면7-2,상대식
6,불광,612,하행,독바위,2-2,에스컬레이터,1800-985,B4,독바위 방면2-2,상대식
6,불광,612,하행,독바위,2-2,에스컬레이터,1800-986,B4,독바위 방면2-2,상대식
6,불광,612,하행,독바위,2-3,계단,,,,상대식
6,불광,612,하행,독바위,7-2,계단,,,,상대식
6,독바위,613,하행,연신내,3-2,엘리베이터,0040-274,B6,연신내 방면3-2,상대식
6,독바위,613,하행,연신내,3-2,에스컬레이터,1800-836,B6,연신내 방면3-2,상대식
6,독바위,613,하행,연신내,3-2,에스컬레이터,1800-837,B6,연신내 방면3-2,상대식
6,독바위,613,하행,연신내,3-3,계단,,,,상대식
6,연신내,614,하행,구산,6-2,엘리베이터,0102-709,B2,구산 방면6-2,상대식
6,연신내,614,하행,구산,6-1,에스컬레이터,1800-598,B2,구산 방면6-1,상대식
6,연신내,614,하행,구산,6-1,에스컬레이터,1800-599,B2,구산 방면6-1,상대식
6,연신내,614,하행,구산,6-1,에스컬레이터,1800-600,B2,구산 방면6-1,상대식
6,구산,615,하행,응암,5-4,에스컬레이터,1800-591,B4,응암 방면5-4,상대식
6,구산,615,하행,응암,5-4,에스컬레이터,1800-592,B4,응암 방면5-4,상대식
6,구산,615,하행,응암,5-4,계단,,,,상대식
6,구산,615,하행,응암,5-4,엘리베이터,0163-229,,응암 방면5-4,상대식
6,새절,616,상행,응암,4-4,엘리베이터,0042-689,B2,응암 방면4-4,복합식
6,새절,616,상행,응암,3-3,에스컬레이터,1809-467,B2,응암 방면3-3,복합식
6,새절,616,상행,응암,3-3,에스컬레이터,1809-468,B2,응암 방면3-3,복합식
6,새절,616,하행,증산,3-4,에스컬레이터,1809-465,B2,증산 방면3-4,복합식
6,새절,616,하행,증산,3-4,에스컬레이터,1809-466,B2,증산 방면3-4,복합식
6,새절,616,상행,응암,5-4,계단,,,,복합식
6,새절,616,하행,증산,5-4,계단,,,,복합식
6,새절,616,상행,응암,1-1,엘리베이터,0162-890,B2,응암 방면1-1,복합식
6,증산,617,상행,새절,5-1,엘리베이터,0042-852,B2,새절 방면5-1,상대식
6,증산,617,하행,디지털미디어시티,4-3,엘리베이터,0042-853,B2,디지털미디어시티 방면4-3,상대식
6,증산,617,상행,새절,3-4,에스컬레이터,1809-463,B2,새절 방면3-4,상대식
6,증산,617,상행,새절,3-4,에스컬레이터,1809-464,B2,새절 방면3-4,상대식
6,증산,617,하행,디지털미디어시티,3-3,에스컬레이터,1809-461,B2,디지털미디어시티 방면3-3,상대식
6,증산,617,하행,디지털미디어시티,3-3,에스컬레이터,1809-462,B2,디지털미디어시티 방면3-3,상대식
6,증산,617,상행,새절,6-2,계단,,,,상대식
6,증산,617,하행,디지털미디어시티,5-3,계단,,,,상대식
6,디지털미디어시티,618,상행,증산,1-1,엘리베이터,0102-251,B2,증산 방면1-1,상대식
6,디지털미디어시티,618,하행,월드컵경기장,8-4,엘리베이터,0102-252,B2,월드컵경기장 방면8-4,상대식
6,디지털미디어시티,618,상행,증산,1-1,에스컬레이터,1808-915,B2,증산 방면1-1,상대식
6,디지털미디어시티,618,하행,월드컵경기장,8-4,에스컬레이터,1808-916,B2,월드컵경기장 방면8-4,상대식
6,디지털미디어시티,618,하행,월드컵경기장,8-4,에스컬레이터,1808-917,B2,월드컵경기장 방면8-4,상대식
6,디지털미디어시티,618,하행,월드컵경기장,1-1,에스컬레이터,1808-918,B2,월드컵경기장 방면1-1,상대식
6,디지털미디어시티,618,상행,증산,1-1,계단,,,,상대식
6,디지털미디어시티,618,상행,증산,2-1,계단,,,,상대식
6,디지털미디어시티,618,상행,증산,8-4,계단,,,,상대식
6,디지털미디어시티,618,하행,월드컵경기장,1-1,계단,,,,상대식
6,디지털미디어시티,618,하행,월드컵경기장,7-2,계단,,,,상대식
6,디지털미디어시티,618,하행,월드컵경기장,8-4,계단,,,,상대식
6,월드컵경기장,619,상행,디지털미디어시티,4-4,엘리베이터,0104-771,B2,디지털미디어시티 방면4-4,상대식
6,월드컵경기장,619,하행,마포구청,4-4,엘리베이터,0104-772,B2,마포구청 방면4-4,상대식
6,월드컵경기장,619,상행,디지털미디어시티,1-1,계단,,,,상대식
6,월드컵경기장,619,상행,디지털미디어시티,3-4,계단,,,,상대식
6,월드컵경기장,619,상행,디지털미디어시티,5-4,계단,,,,상대식
6,월드컵경기장,619,상행,디지털미디어시티,8-4,계단,,,,상대식
6,월드컵경기장,619,하행,마포구청,1-1,계단,,,,상대식
6,월드컵경기장,619,하행,마포구청,3-4,계단,,,,상대식
6,월드컵경기장,619,하행,마포구청,5-4,계단,,,,상대식
6,월드컵경기장,619,하행,마포구청,8-4,계단,,,,상대식
6,마포구청,620,상행,월드컵경기장,1-1,엘리베이터,0007-233,B3,월드컵경기장 방면1-1,상대식
6,마포구청,620,하행,망원,8-4,엘리베이터,0007-234,B3,망원 방면8-4,상대식
6,마포구청,620,상행,월드컵경기장,2-1,계단,,,,상대식
6,마포구청,620,상행,월드컵경기장,7-4,계단,,,,상대식
6,마포구청,620,하행,망원,2-1,계단,,,,상대식
6,마포구청,620,하행,망원,7-4,계단,,,,상대식
6,망원,621,상행,마포구청,5-1,엘리베이터,0040-055,B2,마포구청 방면5-1,상대식
6,망원,621,하행,합정,5-2,엘리베이터,0040-054,B1,합정 방면5-2,상대식
6,망원,621,상행,마포구청,5-2,계단,,,,상대식
6,망원,621,하행,합정,4-3,계단,,,,상대식
6,합정,622,상행,망원,4-2,엘리베이터,0039-041,B4,망원 방면4-2,상대식
6,합정,622,하행,상수,5-1,엘리베이터,0039-042,B4,상수 방면5-1,상대식
6,합정,622,상행,망원,3-3,에스컬레이터,1808-923,B4,망원 방면3-3,상대식
6,합정,622,하행,상수,6-1,에스컬레이터,1808-924,B4,상수 방면6-1,상대식
6,합정,622,하행,상수,6-1,에스컬레이터,1808-925,B4,상수 방면6-1,상대식
6,합정,622,상행,망원,3-3,계단,,,,상대식
6,합정,622,상행,망원,5-2,계단,,,,상대식
6,합정,622,하행,상수,4-2,계단,,,,상대식
6,합정,622,하행,상수,6-2,계단,,,,상대식
6,상수,623,상행,합정,4-4,엘리베이터,0102-308,B3,"합정 방면4-4, 광흥창 방면5-1",섬식
6,상수,623,하행,광흥창,5-1,엘리베이터,0102-308,B3,"합정 방면4-4, 광흥창 방면5-1",섬식
6,상수,623,하행,광흥창,6-1,에스컬레이터,1808-933,B3,"합정 방면3-3, 광흥창 방면6-1",섬식
6,상수,623,하행,광흥창,6-1,에스컬레이터,1808-934,B3,"합정 방면3-3, 광흥창 방면6-1",섬식
6,상수,623,상행,합정,3-3,에스컬레이터,1808-933,B3,"합정 방면3-3, 광흥창 방면6-1",섬식
6,상수,623,상행,합정,3-3,에스컬레이터,1808-934,B3,"합정 방면3-3, 광흥창 방면6-1",섬식
6,상수,623,하행,광흥창,3-4,계단,,,,섬식
6,상수,623,상행,합정,6-1,계단,,,,섬식
6,광흥창,624,상행,상수,1-2,엘리베이터,0039-040,B3,"상수 방면1-2, 대흥 방면8-3",섬식
6,광흥창,624,하행,대흥,8-3,엘리베이터,0039-040,B3,"상수 방면1-2, 대흥 방면8-3",섬식
6,광흥창,624,하행,대흥,8-4,에스컬레이터,1808-943,B3,"상수 방면1-1, 대흥 방면8-4",섬식
6,광흥창,624,하행,대흥,1-1,에스컬레이터,1808-944,B3,"상수 방면8-4, 대흥 방면1-1",섬식
6,광흥창,624,상행,상수,1-1,에스컬레이터,1808-943,B3,"상수 방면1-1, 대흥 방면8-4",섬식
6,광흥창,624,상행,상수,8-4,에스컬레이터,1808-944,B3,"상수 방면8-4, 대흥 방면1-1",섬식
6,광흥창,624,하행,대흥,8-4,계단,,,,섬식
6,광흥창,624,하행,대흥,1-1,계단,,,,섬식
6,광흥창,624,상행,상수,1-1,계단,,,,섬식
6,광흥창,624,상행,상수,8-4,계단,,,,섬식
6,대흥,625,상행,광흥창,4-4,엘리베이터,0042-659,B3,"광흥창 방면4-4, 공덕 방면5-1",섬식
6,대흥,625,하행,공덕,5-1,엘리베이터,0042-659,B3,"광흥창 방면4-4, 공덕 방면5-1",섬식
6,대흥,625,하행,공덕,6-1,계단,,,,섬식
6,대흥,625,하행,공덕,4-1,계단,,,,섬식
6,대흥,625,상행,광흥창,3-4,계단,,,,섬식
6,대흥,625,상행,광흥창,5-4,계단,,,,섬식
6,공덕,626,상행,대흥,4-4,엘리베이터,0015-040,B2,대흥 방면4-4,상대식
6,공덕,626,하행,효창공원앞,4-4,엘리베이터,0004-354,B2,효창공원앞 방면4-4,상대식
6,공덕,626,상행,대흥,1-1,엘리베이터,0104-290,B2,대흥 방면1-1,상대식
6,공덕,626,하행,효창공원앞,8-4,엘리베이터,0104-340,B2,효창공원앞 방면8-4,상대식
6,공덕,626,상행,대흥,1-1,에스컬레이터,1810-055,B2,환승통로(대흥 방면1-1),상대식
6,공덕,626,상행,대흥,1-1,에스컬레이터,1810-056,B2,환승통로(대흥 방면1-1),상대식
6,공덕,626,하행,효창공원앞,8-4,에스컬레이터,1808-568,B2,환승통로(효창공원앞 방면8-4),상대식
6,공덕,626,하행,효창공원앞,8-4,에스컬레이터,1809-238,B2,환승통로(효창공원앞 방면8-4),상대식
6,공덕,626,상행,대흥,1-1,계단,,,,상대식
6,공덕,626,상행,대흥,3-3,계단,,,,상대식
6,공덕,626,상행,대흥,6-1,계단,,,,상대식
6,공덕,626,하행,효창공원앞,3-3,계단,,,,상대식
6,공덕,626,하행,효창공원앞,6-1,계단,,,,상대식
6,공덕,626,하행,효창공원앞,8-4,계단,,,,상대식
6,효창공원앞,627,상행,공덕,5-3,엘리베이터,0042-657,B3,"공덕 방면5-3, 삼각지 방면4-2",섬식
6,효창공원앞,627,하행,삼각지,4-2,엘리베이터,0042-657,B3,"공덕 방면5-3, 삼각지 방면4-2",섬식
6,효창공원앞,627,하행,삼각지,3-1,에스컬레이터,1810-728,B3,"공덕 방면6-4, 삼각지 방면3-1",섬식
